               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  97,            0.066835,            0.074191,            0.021744,             0.46278,              0.3836,             0.37926,             0.20325,            0.063249,             0.10441,            0.026627,           0.0079112,           0.0079112,           0.0079112
                  98,            0.066878,            0.074066,            0.021823,             0.45467,             0.38507,             0.38021,             0.20438,            0.063105,             0.10428,            0.026464,           0.0078713,           0.0078713,           0.0078713
                  99,            0.066896,            0.075193,            0.021706,             0.45877,             0.38391,             0.37919,             0.20416,            0.063082,             0.10441,            0.026649,           0.0078311,           0.0078311,           0.0078311
                 100,            0.066872,            0.074769,            0.021735,             0.49908,             0.36244,             0.38058,             0.20409,            0.063128,             0.10447,             0.02659,           0.0077907,           0.0077907,           0.0077907
                 101,            0.066675,            0.074415,            0.021452,             0.47019,              0.3801,             0.38059,             0.20392,            0.063136,             0.10439,            0.026392,             0.00775,             0.00775,             0.00775
                 102,            0.066887,            0.074516,            0.021628,             0.49398,             0.36772,             0.38397,             0.20661,             0.06291,             0.10418,             0.02637,           0.0077091,           0.0077091,           0.0077091
                 103,            0.066831,            0.074216,            0.021584,             0.45775,             0.38237,             0.38372,             0.20705,            0.062972,             0.10407,            0.026335,           0.0076679,           0.0076679,           0.0076679
                 104,            0.067131,              0.0754,            0.021595,             0.48511,             0.36947,             0.38207,             0.20593,            0.062947,             0.10435,            0.026515,           0.0076265,           0.0076265,           0.0076265
                 105,            0.066638,            0.075334,            0.021447,             0.47086,              0.3865,             0.38874,             0.21012,            0.062965,             0.10421,            0.026213,           0.0075848,           0.0075848,           0.0075848
                 106,            0.066689,            0.074361,            0.021494,             0.44977,             0.39768,             0.38698,             0.20871,            0.063048,             0.10442,            0.026234,            0.007543,            0.007543,            0.007543
                 107,            0.066541,            0.074971,            0.021354,             0.47755,             0.38919,             0.38964,             0.21019,            0.062857,             0.10409,            0.026466,           0.0075009,           0.0075009,           0.0075009
                 108,            0.066629,            0.074492,            0.021475,             0.50077,             0.36979,              0.3875,             0.20945,            0.062852,             0.10411,            0.026329,           0.0074585,           0.0074585,           0.0074585
                 109,            0.066771,            0.074798,            0.021225,             0.48072,             0.38204,             0.38823,             0.20958,            0.062737,             0.10401,            0.026302,            0.007416,            0.007416,            0.007416
                 110,            0.066539,            0.073949,             0.02117,             0.46081,             0.39708,             0.38916,             0.21075,            0.062687,             0.10405,            0.026132,           0.0073733,           0.0073733,           0.0073733
                 111,             0.06648,            0.073796,            0.021176,             0.46782,             0.39226,             0.39023,             0.21083,             0.06273,             0.10402,            0.026235,           0.0073303,           0.0073303,           0.0073303
                 112,            0.066427,            0.074201,            0.021327,               0.464,             0.39192,              0.3872,             0.20988,            0.062699,             0.10433,            0.026412,           0.0072872,           0.0072872,           0.0072872
                 113,            0.066499,            0.074319,            0.021072,             0.48345,             0.38382,              0.3893,             0.21186,             0.06258,             0.10399,            0.026206,           0.0072438,           0.0072438,           0.0072438
                 114,            0.066244,            0.074351,            0.021085,             0.48575,              0.3856,             0.39361,             0.21181,            0.062554,             0.10397,            0.026037,           0.0072003,           0.0072003,           0.0072003
                 115,            0.066465,            0.073279,             0.02119,             0.47551,             0.39081,             0.38859,             0.21063,            0.062632,             0.10394,            0.026201,           0.0071566,           0.0071566,           0.0071566
                 116,            0.065983,            0.073356,            0.021093,             0.49689,             0.38096,             0.39144,             0.21265,            0.062678,              0.1039,             0.02621,           0.0071127,           0.0071127,           0.0071127
                 117,            0.066509,            0.073576,            0.021005,             0.49632,             0.38186,             0.39112,             0.21201,            0.062683,             0.10388,            0.026158,           0.0070686,           0.0070686,           0.0070686
                 118,            0.065923,            0.074484,            0.020918,             0.49285,             0.38204,             0.38973,             0.21136,            0.062527,               0.104,            0.026375,           0.0070243,           0.0070243,           0.0070243
                 119,            0.065938,            0.073059,            0.020999,             0.50961,              0.3805,              0.3975,             0.21565,            0.062446,             0.10362,            0.025904,           0.0069799,           0.0069799,           0.0069799
                 120,             0.06642,            0.073795,            0.020952,             0.50253,             0.38673,             0.39398,              0.2139,            0.062548,             0.10376,            0.026066,           0.0069353,           0.0069353,           0.0069353
                 121,             0.06577,             0.07313,            0.020738,             0.47942,              0.3921,             0.39116,               0.213,            0.062464,             0.10385,            0.026248,           0.0068906,           0.0068906,           0.0068906
                 122,            0.065932,            0.073213,            0.020914,             0.50048,             0.38208,             0.39506,             0.21393,            0.062464,             0.10384,            0.026055,           0.0068457,           0.0068457,           0.0068457
                 123,             0.06622,            0.074762,             0.02078,             0.47535,             0.39573,             0.39536,             0.21467,            0.062517,             0.10372,            0.026006,           0.0068006,           0.0068006,           0.0068006
                 124,            0.066064,            0.073849,             0.02067,             0.49559,             0.38926,             0.39473,             0.21402,            0.062352,             0.10378,            0.026106,           0.0067555,           0.0067555,           0.0067555
                 125,            0.065695,            0.073134,             0.02061,             0.45956,             0.41167,             0.39446,             0.21444,            0.062451,             0.10378,            0.026041,           0.0067101,           0.0067101,           0.0067101
                 126,            0.065854,            0.074128,            0.020747,             0.49256,              0.3896,              0.3987,             0.21528,            0.062366,             0.10367,            0.025898,           0.0066647,           0.0066647,           0.0066647
                 127,            0.065695,            0.073289,            0.020597,             0.48978,             0.39138,             0.39873,              0.2159,            0.062415,             0.10357,            0.025908,           0.0066191,           0.0066191,           0.0066191
                 128,            0.065786,            0.073437,            0.020606,             0.50921,             0.38545,             0.39814,             0.21717,            0.062323,             0.10372,            0.026012,           0.0065734,           0.0065734,           0.0065734
                 129,            0.065835,            0.073538,            0.020734,             0.46988,             0.41117,             0.39982,              0.2174,            0.062291,             0.10352,            0.025882,           0.0065276,           0.0065276,           0.0065276
                 130,            0.065767,            0.074173,            0.020591,             0.48496,             0.40505,             0.40062,             0.21669,            0.062268,             0.10364,            0.025796,           0.0064816,           0.0064816,           0.0064816
                 131,            0.065644,            0.073081,             0.02048,             0.47558,             0.40957,             0.40241,             0.21817,            0.062268,             0.10351,            0.025891,           0.0064356,           0.0064356,           0.0064356
                 132,            0.065416,             0.07287,            0.020505,             0.51142,             0.39282,             0.40349,             0.21962,            0.062193,             0.10326,            0.025838,           0.0063895,           0.0063895,           0.0063895
                 133,            0.065384,            0.072229,            0.020319,             0.50903,             0.39643,             0.40366,             0.21941,            0.062197,             0.10321,            0.025801,           0.0063432,           0.0063432,           0.0063432
                 134,            0.065484,              0.0732,            0.020459,             0.50108,             0.39258,              0.4019,             0.21839,            0.062181,              0.1034,            0.025817,           0.0062969,           0.0062969,           0.0062969
                 135,            0.065534,            0.073081,            0.020248,             0.50257,             0.39566,             0.40307,             0.22031,            0.062035,             0.10329,            0.025724,           0.0062505,           0.0062505,           0.0062505
                 136,            0.065601,            0.073629,            0.020363,             0.47209,             0.41142,             0.40171,             0.21933,            0.062128,             0.10332,            0.025732,            0.006204,            0.006204,            0.006204
                 137,            0.065605,             0.07315,            0.020261,             0.46452,             0.41172,             0.40211,             0.21856,             0.06214,             0.10345,             0.02595,           0.0061574,           0.0061574,           0.0061574
                 138,            0.065511,            0.073712,            0.020339,             0.49537,             0.39843,             0.40262,             0.22002,            0.062104,             0.10335,             0.02585,           0.0061107,           0.0061107,           0.0061107
                 139,            0.065185,            0.072569,            0.020247,             0.50981,             0.39211,             0.40254,             0.21881,            0.062027,             0.10321,            0.025807,            0.006064,            0.006064,            0.006064
                 140,            0.065164,            0.072769,            0.020072,             0.50701,             0.39209,             0.40316,             0.21976,            0.062026,             0.10329,            0.025819,           0.0060172,           0.0060172,           0.0060172
                 141,            0.065309,            0.072888,            0.020061,             0.50731,             0.39492,             0.40305,             0.21988,            0.062072,             0.10333,            0.025762,           0.0059704,           0.0059704,           0.0059704
                 142,            0.065042,            0.072197,            0.020179,             0.50251,             0.39643,             0.40269,             0.22028,            0.061975,             0.10321,            0.025754,           0.0059235,           0.0059235,           0.0059235
                 143,            0.065317,             0.07359,             0.02016,             0.48854,             0.40595,             0.40383,             0.22042,            0.062023,             0.10323,            0.025757,           0.0058766,           0.0058766,           0.0058766
                 144,            0.065056,             0.07325,            0.020008,             0.49469,             0.40768,             0.40744,             0.22203,            0.061983,              0.1032,            0.025726,           0.0058296,           0.0058296,           0.0058296
                 145,            0.065177,            0.072347,            0.020063,             0.48439,              0.4085,             0.40538,             0.22116,            0.061972,             0.10318,            0.025701,           0.0057826,           0.0057826,           0.0057826
                 146,            0.064985,            0.072243,            0.019882,             0.48355,             0.41158,             0.40621,             0.22194,            0.061908,             0.10305,            0.025804,           0.0057355,           0.0057355,           0.0057355
                 147,             0.06461,            0.071967,            0.019836,             0.50986,             0.40052,             0.40615,             0.22158,            0.061911,             0.10311,            0.025809,           0.0056884,           0.0056884,           0.0056884
                 148,            0.065018,            0.072876,            0.019938,             0.51434,             0.39699,             0.40544,             0.22114,            0.061906,             0.10299,            0.025809,           0.0056413,           0.0056413,           0.0056413
                 149,            0.064941,            0.073069,            0.019948,              0.5054,             0.39925,              0.4048,             0.22073,            0.061947,             0.10313,            0.025819,           0.0055942,           0.0055942,           0.0055942
                 150,             0.06486,            0.072181,            0.019917,             0.49999,             0.40505,             0.40502,             0.22021,             0.06186,              0.1031,            0.025791,           0.0055471,           0.0055471,           0.0055471
                 151,            0.064809,            0.071577,            0.019849,             0.49504,             0.40548,             0.40552,             0.22115,            0.061884,             0.10311,            0.025746,              0.0055,              0.0055,              0.0055
                 152,            0.064885,            0.072782,            0.019978,             0.50673,             0.40659,             0.40833,             0.22342,            0.061818,             0.10303,            0.025657,           0.0054529,           0.0054529,           0.0054529
