               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,            0.068049,            0.074755,            0.022341,             0.46147,              0.3611,             0.36528,             0.19504,            0.063603,             0.10476,            0.027132,           0.0083684,           0.0083684,           0.0083684
                  86,            0.068053,            0.074992,            0.022204,             0.43821,             0.37657,             0.36458,             0.19473,             0.06367,             0.10497,            0.027292,           0.0083319,           0.0083319,           0.0083319
                  87,            0.067511,            0.074984,             0.02224,             0.45895,             0.37122,             0.37075,             0.19691,            0.063493,             0.10489,            0.026987,           0.0082952,           0.0082952,           0.0082952
                  88,            0.067514,            0.073896,            0.022037,              0.4505,             0.37502,             0.36961,             0.19635,            0.063416,              0.1048,            0.026893,           0.0082581,           0.0082581,           0.0082581
                  89,              0.0676,            0.074326,            0.022014,              0.4262,             0.38913,             0.37001,             0.19755,            0.063413,             0.10486,            0.027116,           0.0082207,           0.0082207,           0.0082207
                  90,            0.067739,            0.073915,            0.021949,             0.45382,              0.3722,             0.37069,             0.19778,            0.063439,             0.10484,            0.027032,            0.008183,            0.008183,            0.008183
                  91,            0.067523,            0.076012,            0.022015,             0.45995,             0.37603,              0.3708,               0.198,            0.063422,             0.10475,            0.026774,            0.008145,            0.008145,            0.008145
                  92,            0.067629,            0.074637,            0.022067,             0.45907,             0.37329,             0.37416,             0.20002,            0.063338,             0.10482,            0.026959,           0.0081068,           0.0081068,           0.0081068
                  93,            0.067874,            0.075077,            0.021837,             0.42945,             0.38733,             0.36685,             0.19766,            0.063357,              0.1048,            0.027205,           0.0080682,           0.0080682,           0.0080682
                  94,            0.067763,            0.074593,            0.021894,             0.43845,             0.38664,             0.37631,             0.20193,            0.063332,              0.1047,            0.026873,           0.0080294,           0.0080294,           0.0080294
                  95,            0.067476,            0.075677,            0.021883,             0.44199,             0.38266,             0.37135,              0.1991,            0.063253,             0.10443,            0.026836,           0.0079903,           0.0079903,           0.0079903
                  96,            0.067455,            0.075107,            0.021558,             0.45008,             0.38637,             0.37497,             0.20129,            0.063242,             0.10433,            0.026777,           0.0079509,           0.0079509,           0.0079509
                  97,            0.067044,            0.074202,            0.021563,             0.47637,             0.37029,             0.37592,              0.2034,            0.063047,             0.10438,            0.026737,           0.0079112,           0.0079112,           0.0079112
                  98,            0.067353,             0.07413,            0.021474,             0.45865,              0.3791,              0.3745,             0.20088,            0.063081,             0.10439,            0.026755,           0.0078713,           0.0078713,           0.0078713
                  99,             0.06707,            0.074914,            0.021577,             0.46841,             0.37059,             0.37571,             0.20041,            0.063133,             0.10456,            0.026818,           0.0078311,           0.0078311,           0.0078311
                 100,            0.067147,            0.074288,            0.021609,             0.46924,             0.36956,             0.37232,             0.20011,            0.063395,             0.10477,            0.027033,           0.0077907,           0.0077907,           0.0077907
                 101,            0.067149,            0.075268,            0.021489,             0.46417,             0.37607,             0.37513,             0.20087,            0.063157,              0.1048,              0.0269,             0.00775,             0.00775,             0.00775
                 102,            0.067009,            0.074407,            0.021492,              0.4894,             0.36015,              0.3761,             0.20321,            0.063002,             0.10425,            0.026732,           0.0077091,           0.0077091,           0.0077091
                 103,            0.066824,            0.074034,            0.021358,             0.44621,             0.39426,             0.38192,             0.20488,            0.062927,             0.10422,            0.026571,           0.0076679,           0.0076679,           0.0076679
                 104,            0.066527,            0.074098,            0.021256,             0.47271,             0.37583,             0.37963,             0.20542,            0.062905,             0.10411,             0.02657,           0.0076265,           0.0076265,           0.0076265
                 105,            0.067146,            0.074479,            0.021188,             0.46546,             0.38101,             0.37922,              0.2049,            0.062829,             0.10423,            0.026809,           0.0075848,           0.0075848,           0.0075848
                 106,            0.066574,            0.073387,            0.021282,             0.46659,             0.37659,             0.37854,             0.20514,            0.062973,             0.10441,            0.026578,            0.007543,            0.007543,            0.007543
                 107,            0.066533,            0.073545,            0.021038,              0.4924,             0.37269,             0.38167,             0.20591,            0.062796,             0.10415,            0.026531,           0.0075009,           0.0075009,           0.0075009
                 108,            0.066972,             0.07396,            0.021229,             0.46661,             0.38811,             0.38383,             0.20761,            0.062752,             0.10404,            0.026415,           0.0074585,           0.0074585,           0.0074585
                 109,            0.067111,            0.074162,            0.021094,             0.43254,             0.40367,             0.38135,             0.20597,            0.062805,             0.10424,            0.026614,            0.007416,            0.007416,            0.007416
                 110,            0.066433,            0.073803,            0.020758,             0.49251,             0.37133,             0.38194,             0.20744,            0.062688,             0.10402,            0.026567,           0.0073733,           0.0073733,           0.0073733
                 111,            0.066485,            0.073447,            0.021025,             0.47768,             0.38046,             0.38395,             0.20712,            0.062786,             0.10448,            0.026597,           0.0073303,           0.0073303,           0.0073303
                 112,            0.066664,            0.073535,            0.020983,             0.45333,             0.39552,             0.38226,             0.20549,            0.062793,             0.10429,            0.026489,           0.0072872,           0.0072872,           0.0072872
                 113,            0.066405,            0.073362,            0.020839,             0.47183,             0.38362,             0.38242,             0.20712,            0.062713,             0.10423,             0.02667,           0.0072438,           0.0072438,           0.0072438
                 114,            0.066285,            0.074647,            0.020844,             0.46551,             0.38386,             0.38415,             0.20798,            0.062665,              0.1041,             0.02644,           0.0072003,           0.0072003,           0.0072003
                 115,            0.066216,            0.072735,            0.020756,             0.46575,             0.38879,             0.38569,             0.20941,            0.062709,             0.10419,            0.026452,           0.0071566,           0.0071566,           0.0071566
                 116,            0.066022,            0.072456,            0.020561,              0.4743,             0.38623,             0.38698,             0.21133,            0.062592,             0.10388,            0.026424,           0.0071127,           0.0071127,           0.0071127
                 117,            0.066172,            0.072454,            0.020743,             0.47039,             0.38702,             0.38413,              0.2084,            0.062621,             0.10412,            0.026579,           0.0070686,           0.0070686,           0.0070686
                 118,            0.066289,            0.073981,            0.020662,             0.47401,             0.38272,             0.38471,             0.20986,            0.062613,             0.10404,            0.026623,           0.0070243,           0.0070243,           0.0070243
                 119,             0.06607,            0.072663,            0.020507,             0.46956,             0.39016,             0.38829,             0.21043,             0.06243,              0.1039,            0.026485,           0.0069799,           0.0069799,           0.0069799
                 120,            0.066125,            0.073702,            0.020488,              0.4689,             0.39338,             0.38782,             0.21155,            0.062473,             0.10393,            0.026543,           0.0069353,           0.0069353,           0.0069353
                 121,             0.06588,            0.072914,            0.020498,             0.49651,             0.37985,             0.38909,              0.2116,            0.062592,             0.10408,            0.026299,           0.0068906,           0.0068906,           0.0068906
                 122,            0.065784,            0.072677,            0.020313,             0.48105,             0.38499,             0.38763,             0.21166,             0.06253,             0.10427,            0.026511,           0.0068457,           0.0068457,           0.0068457
                 123,            0.066091,            0.072661,            0.020372,             0.45304,             0.40259,             0.38657,             0.21096,            0.062433,             0.10392,            0.026399,           0.0068006,           0.0068006,           0.0068006
                 124,            0.065831,            0.072469,            0.020361,             0.46125,             0.39927,             0.38829,              0.2115,            0.062373,             0.10388,            0.026511,           0.0067555,           0.0067555,           0.0067555
                 125,            0.065996,            0.073531,            0.020158,             0.47014,             0.39393,             0.38998,             0.21373,            0.062434,             0.10404,            0.026443,           0.0067101,           0.0067101,           0.0067101
                 126,            0.065977,            0.072964,            0.020294,             0.50831,             0.37365,             0.38987,             0.21311,            0.062378,             0.10394,             0.02632,           0.0066647,           0.0066647,           0.0066647
                 127,            0.065759,            0.073004,            0.020177,             0.48804,              0.3874,             0.38978,             0.21394,             0.06231,             0.10377,            0.026557,           0.0066191,           0.0066191,           0.0066191
                 128,            0.065829,            0.072524,            0.020126,             0.48452,             0.39162,             0.39125,             0.21396,            0.062233,             0.10362,            0.026325,           0.0065734,           0.0065734,           0.0065734
                 129,              0.0657,            0.072698,            0.020135,             0.48949,             0.38604,             0.39129,             0.21373,            0.062317,             0.10397,            0.026416,           0.0065276,           0.0065276,           0.0065276
                 130,            0.065451,            0.072552,            0.020246,             0.50218,             0.37547,             0.38906,             0.21245,            0.062274,             0.10387,            0.026358,           0.0064816,           0.0064816,           0.0064816
