               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.075019,            0.081415,            0.029077,             0.46124,             0.26187,             0.23048,             0.10967,            0.068994,             0.11069,            0.031583,           0.0097011,           0.0097011,           0.0097011
                  37,            0.074886,            0.079689,            0.029105,             0.58631,             0.23891,             0.22961,             0.10987,            0.068822,              0.1098,            0.031381,            0.009684,            0.009684,            0.009684
                  38,             0.07424,            0.080447,            0.028709,             0.57711,             0.25305,             0.23553,             0.11474,             0.06827,             0.10991,            0.031616,           0.0096664,           0.0096664,           0.0096664
                  39,            0.074004,            0.079533,            0.028496,             0.57799,             0.25268,             0.23626,             0.11378,            0.068255,             0.10945,            0.030956,           0.0096484,           0.0096484,           0.0096484
                  40,            0.074148,            0.080764,            0.028447,             0.58377,              0.2524,             0.24325,             0.11887,            0.067873,             0.11018,            0.031057,           0.0096299,           0.0096299,           0.0096299
                  41,            0.073366,            0.079947,            0.028141,             0.58909,             0.26047,             0.24753,             0.12184,            0.067672,              0.1087,            0.030815,            0.009611,            0.009611,            0.009611
                  42,            0.073123,            0.079646,              0.0281,             0.47991,             0.26196,             0.24302,             0.11953,            0.067534,             0.10905,            0.030804,           0.0095916,           0.0095916,           0.0095916
                  43,            0.073152,            0.079284,            0.027901,             0.58462,              0.2679,             0.25632,             0.12524,            0.067188,             0.10819,            0.030675,           0.0095717,           0.0095717,           0.0095717
                  44,            0.073046,            0.078185,            0.027764,             0.50057,             0.26382,              0.2582,             0.12714,            0.066988,             0.10816,            0.030438,           0.0095514,           0.0095514,           0.0095514
                  45,            0.072687,            0.078632,            0.027709,             0.51042,             0.27337,              0.2624,             0.12928,            0.067323,             0.10831,            0.030338,           0.0095307,           0.0095307,           0.0095307
                  46,            0.072365,            0.078211,            0.027298,             0.53567,             0.25925,             0.26533,             0.13219,            0.066893,             0.10764,            0.030179,           0.0095095,           0.0095095,           0.0095095
                  47,            0.072189,            0.078422,            0.027195,             0.33285,             0.31805,             0.27521,             0.13742,            0.066612,             0.10735,            0.029958,           0.0094879,           0.0094879,           0.0094879
                  48,            0.072119,            0.078574,            0.027173,             0.40628,             0.28969,             0.27104,              0.1359,            0.067019,             0.10806,            0.030306,           0.0094659,           0.0094659,           0.0094659
                  49,            0.072161,            0.078759,            0.027035,             0.40311,             0.26734,             0.26359,             0.13065,            0.068181,             0.10915,            0.030516,           0.0094434,           0.0094434,           0.0094434
                  50,            0.072036,            0.077548,            0.026861,              0.4031,             0.29277,             0.27405,              0.1356,            0.066617,             0.10793,            0.029611,           0.0094205,           0.0094205,           0.0094205
                  51,            0.071539,            0.078344,            0.026677,             0.43185,             0.27676,             0.28389,             0.14216,             0.06647,             0.10768,            0.029533,           0.0093971,           0.0093971,           0.0093971
                  52,            0.071536,            0.077845,            0.026572,             0.32912,             0.32516,             0.27985,             0.14144,            0.066355,             0.10706,            0.029732,           0.0093733,           0.0093733,           0.0093733
                  53,             0.07172,             0.07844,             0.02654,             0.31781,             0.34057,             0.28099,             0.14426,            0.066283,              0.1073,            0.029761,           0.0093491,           0.0093491,           0.0093491
                  54,            0.071556,            0.078034,            0.026343,             0.31757,             0.35323,             0.28689,             0.14607,            0.065912,             0.10668,            0.029371,           0.0093245,           0.0093245,           0.0093245
                  55,            0.070767,            0.076607,            0.025989,              0.3415,             0.34291,             0.29671,             0.15078,            0.065827,             0.10632,            0.029213,           0.0092995,           0.0092995,           0.0092995
                  56,            0.070944,            0.076625,             0.02618,              0.3309,             0.34253,              0.2894,             0.14857,             0.06624,             0.10734,            0.029226,            0.009274,            0.009274,            0.009274
                  57,              0.0711,            0.078595,            0.026012,             0.34105,             0.34723,             0.29721,             0.15067,            0.065928,             0.10693,            0.029177,           0.0092481,           0.0092481,           0.0092481
                  58,            0.070819,            0.077856,            0.025876,             0.36388,             0.33603,             0.30289,             0.15378,            0.065644,             0.10667,            0.029043,           0.0092219,           0.0092219,           0.0092219
                  59,            0.070245,            0.075222,            0.025636,             0.36592,             0.33313,             0.30015,             0.15366,            0.065686,             0.10655,            0.028915,           0.0091952,           0.0091952,           0.0091952
                  60,              0.0704,            0.076521,            0.025584,              0.3718,             0.33395,             0.30275,             0.15606,            0.065365,             0.10592,            0.029018,           0.0091681,           0.0091681,           0.0091681
                  61,            0.070115,            0.077362,             0.02542,             0.36222,             0.34949,             0.31226,             0.16054,            0.065416,              0.1061,            0.028705,           0.0091406,           0.0091406,           0.0091406
                  62,            0.070259,             0.07755,            0.025281,             0.36057,             0.35117,             0.31345,             0.16202,            0.065199,             0.10574,            0.028728,           0.0091127,           0.0091127,           0.0091127
                  63,            0.070076,            0.076647,            0.025089,             0.42356,             0.32968,             0.31827,               0.166,            0.064961,             0.10544,            0.028465,           0.0090844,           0.0090844,           0.0090844
                  64,            0.070228,            0.076485,            0.025279,             0.34648,             0.36896,             0.31494,             0.16397,            0.065055,             0.10554,            0.028743,           0.0090557,           0.0090557,           0.0090557
                  65,            0.069828,             0.07627,            0.024926,             0.35209,             0.37128,             0.31979,              0.1661,            0.065152,             0.10592,            0.028456,           0.0090266,           0.0090266,           0.0090266
                  66,            0.070032,            0.075755,            0.024895,             0.38808,             0.35561,             0.32288,             0.16852,            0.065074,             0.10564,            0.028545,           0.0089972,           0.0089972,           0.0089972
                  67,            0.069532,            0.075785,            0.024783,             0.39656,              0.3411,             0.32194,             0.16838,            0.064904,             0.10539,              0.0284,           0.0089673,           0.0089673,           0.0089673
                  68,            0.070131,            0.076391,            0.024934,             0.38219,             0.34207,             0.31552,             0.16321,            0.064799,              0.1056,            0.028787,           0.0089371,           0.0089371,           0.0089371
                  69,            0.069675,             0.07591,            0.024487,              0.3766,             0.36005,             0.32252,             0.16855,            0.064664,             0.10547,             0.02816,           0.0089065,           0.0089065,           0.0089065
                  70,            0.069895,            0.076168,            0.024416,             0.37425,             0.36562,             0.32464,              0.1707,            0.064807,             0.10554,            0.028345,           0.0088755,           0.0088755,           0.0088755
                  71,            0.069309,            0.076476,            0.024457,             0.39421,             0.36176,             0.33035,             0.17278,            0.064729,             0.10571,            0.028414,           0.0088442,           0.0088442,           0.0088442
                  72,            0.069287,            0.075072,            0.024343,             0.38691,             0.36708,             0.33186,             0.17389,            0.064409,             0.10516,            0.028115,           0.0088124,           0.0088124,           0.0088124
                  73,            0.069514,            0.075833,            0.024173,             0.38014,             0.37165,             0.33527,             0.17856,            0.064301,             0.10477,             0.02822,           0.0087804,           0.0087804,           0.0087804
                  74,            0.068933,            0.075598,             0.02392,             0.41503,             0.34925,              0.3354,             0.17758,            0.064633,             0.10501,            0.028093,           0.0087479,           0.0087479,           0.0087479
                  75,            0.069131,            0.076103,            0.024004,             0.40898,              0.3592,             0.33491,             0.17767,            0.064251,             0.10495,            0.027971,           0.0087151,           0.0087151,           0.0087151
                  76,            0.068789,            0.074556,            0.024077,             0.40115,             0.36846,             0.34045,             0.18009,            0.064235,             0.10496,            0.027762,            0.008682,            0.008682,            0.008682
                  77,            0.068722,            0.075845,            0.023768,             0.44545,             0.34316,             0.34157,             0.18256,            0.064166,             0.10482,             0.02771,           0.0086485,           0.0086485,           0.0086485
                  78,            0.068943,             0.07455,            0.023747,             0.40623,             0.36347,             0.33912,             0.18095,            0.064182,             0.10478,            0.028196,           0.0086146,           0.0086146,           0.0086146
                  79,            0.068543,            0.075094,            0.023755,             0.44073,             0.35603,             0.34528,             0.18299,            0.064152,             0.10478,            0.027549,           0.0085805,           0.0085805,           0.0085805
                  80,            0.068872,            0.074618,            0.023459,             0.41927,             0.36636,             0.34764,             0.18461,            0.064177,             0.10448,            0.027701,           0.0085459,           0.0085459,           0.0085459
                  81,            0.068447,            0.074563,            0.023364,             0.40428,             0.37295,             0.34545,             0.18422,            0.064023,             0.10445,            0.027728,           0.0085111,           0.0085111,           0.0085111
                  82,            0.068406,            0.074319,            0.023473,             0.40994,              0.3691,             0.34491,             0.18485,            0.063859,             0.10461,            0.027701,           0.0084759,           0.0084759,           0.0084759
                  83,            0.068019,            0.073919,            0.023252,             0.41836,             0.37062,             0.35075,             0.18738,            0.063839,             0.10425,            0.027608,           0.0084404,           0.0084404,           0.0084404
                  84,            0.068265,            0.075216,            0.023287,             0.43418,             0.36372,             0.35238,             0.18852,            0.063751,             0.10429,            0.027427,           0.0084046,           0.0084046,           0.0084046
                  85,            0.068058,            0.074555,             0.02314,             0.45037,               0.352,             0.34833,             0.18641,            0.063921,              0.1047,            0.027799,           0.0083684,           0.0083684,           0.0083684
                  86,            0.067881,            0.074091,             0.02291,             0.46242,             0.35636,             0.35111,             0.18916,            0.063696,             0.10441,            0.027667,           0.0083319,           0.0083319,           0.0083319
