               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  48,            0.071281,            0.080428,             0.02517,              0.4013,             0.32901,              0.3155,             0.15988,            0.067091,             0.10816,            0.028471,           0.0094659,           0.0094659,           0.0094659
                  49,            0.070859,            0.078391,            0.025202,             0.40483,             0.33141,             0.32234,             0.16493,            0.066508,             0.10712,            0.028071,           0.0094434,           0.0094434,           0.0094434
                  50,            0.070869,            0.077796,            0.024869,             0.40927,             0.32754,              0.3162,              0.1614,            0.066753,             0.10786,             0.02808,           0.0094205,           0.0094205,           0.0094205
                  51,            0.070564,            0.078604,            0.024869,             0.40108,             0.34364,             0.32627,             0.16652,             0.06651,             0.10761,            0.027707,           0.0093971,           0.0093971,           0.0093971
                  52,            0.070553,            0.077435,            0.024857,             0.40322,             0.33427,             0.32007,             0.16239,            0.066797,             0.10788,            0.028251,           0.0093733,           0.0093733,           0.0093733
                  53,             0.07058,            0.078343,            0.024673,             0.40764,             0.34556,             0.32833,             0.16952,            0.066223,              0.1076,            0.027789,           0.0093491,           0.0093491,           0.0093491
                  54,            0.070587,            0.077872,            0.024537,             0.41952,             0.34015,             0.33414,             0.17201,            0.066268,             0.10681,             0.02781,           0.0093245,           0.0093245,           0.0093245
                  55,            0.070401,            0.077556,            0.024465,             0.42035,             0.34446,             0.33441,             0.17119,            0.066084,             0.10619,            0.027309,           0.0092995,           0.0092995,           0.0092995
                  56,            0.069908,            0.077265,             0.02428,             0.42588,             0.34306,             0.33817,             0.17424,            0.065941,             0.10627,            0.027368,            0.009274,            0.009274,            0.009274
                  57,            0.069862,            0.077714,            0.024246,             0.41691,             0.35916,             0.34051,             0.17623,            0.065764,             0.10613,            0.027319,           0.0092481,           0.0092481,           0.0092481
                  58,            0.069975,            0.077223,            0.024172,             0.40934,             0.36398,             0.33937,             0.17646,             0.06577,              0.1062,             0.02745,           0.0092219,           0.0092219,           0.0092219
                  59,            0.070022,            0.078665,            0.024139,             0.39168,             0.36609,              0.3382,             0.17494,            0.065756,             0.10643,            0.027328,           0.0091952,           0.0091952,           0.0091952
                  60,            0.069704,            0.077701,            0.024132,             0.40856,             0.36006,             0.33849,             0.17741,            0.065623,             0.10578,            0.027412,           0.0091681,           0.0091681,           0.0091681
                  61,            0.069883,            0.077704,            0.023893,             0.41992,             0.35704,             0.34181,             0.17908,            0.065577,             0.10573,            0.027158,           0.0091406,           0.0091406,           0.0091406
                  62,             0.06944,            0.077813,            0.023946,             0.40143,             0.37646,               0.342,             0.17961,            0.065501,             0.10603,            0.027151,           0.0091127,           0.0091127,           0.0091127
                  63,            0.068973,             0.07696,            0.023712,             0.41097,             0.36595,             0.34399,             0.18081,            0.065527,             0.10579,            0.027154,           0.0090844,           0.0090844,           0.0090844
                  64,            0.069375,            0.077362,            0.023631,             0.43396,             0.34775,             0.34693,             0.18056,            0.065472,             0.10562,            0.027104,           0.0090557,           0.0090557,           0.0090557
                  65,            0.069631,            0.077301,            0.023772,             0.40874,             0.37355,             0.34864,             0.18326,            0.065165,             0.10551,            0.027095,           0.0090266,           0.0090266,           0.0090266
                  66,            0.069437,            0.077408,            0.023594,             0.43725,             0.35561,             0.34821,             0.18376,            0.065191,             0.10558,            0.026997,           0.0089972,           0.0089972,           0.0089972
                  67,            0.069266,            0.076694,            0.023342,             0.43437,             0.36041,             0.35137,             0.18448,            0.065134,             0.10526,            0.026935,           0.0089673,           0.0089673,           0.0089673
                  68,            0.068908,            0.076569,            0.023234,             0.44002,             0.36124,             0.35215,             0.18511,            0.065107,             0.10532,            0.026833,           0.0089371,           0.0089371,           0.0089371
                  69,            0.068784,            0.076653,            0.023359,             0.45212,             0.35119,             0.35159,             0.18521,            0.065166,             0.10536,            0.026951,           0.0089065,           0.0089065,           0.0089065
                  70,            0.068885,            0.075632,            0.023258,             0.44316,             0.35733,             0.34985,             0.18362,            0.065038,              0.1053,            0.026797,           0.0088755,           0.0088755,           0.0088755
                  71,            0.068538,            0.074976,            0.023462,             0.40121,             0.38098,             0.34942,             0.18326,            0.065103,             0.10544,            0.027044,           0.0088442,           0.0088442,           0.0088442
                  72,             0.06928,            0.077108,            0.023156,             0.46109,             0.35069,             0.35687,             0.18849,            0.064867,             0.10511,            0.026743,           0.0088124,           0.0088124,           0.0088124
                  73,            0.068642,            0.077001,            0.023211,              0.4392,             0.36066,             0.35564,             0.18837,            0.064816,             0.10497,            0.026692,           0.0087804,           0.0087804,           0.0087804
                  74,            0.068562,            0.075373,            0.022927,             0.42492,             0.37345,             0.35788,             0.18976,            0.064756,             0.10535,            0.026645,           0.0087479,           0.0087479,           0.0087479
                  75,            0.068789,             0.07626,             0.02306,             0.42238,             0.38389,             0.35893,             0.19051,            0.064673,             0.10491,            0.026515,           0.0087151,           0.0087151,           0.0087151
                  76,            0.068628,            0.075286,            0.022998,             0.42718,             0.38094,             0.36322,             0.19275,            0.064702,             0.10502,            0.026615,            0.008682,            0.008682,            0.008682
                  77,            0.068571,             0.07624,            0.022802,              0.4239,             0.38556,             0.36158,             0.19185,             0.06458,             0.10503,            0.026637,           0.0086485,           0.0086485,           0.0086485
                  78,            0.068544,            0.076868,             0.02269,             0.45511,             0.36838,             0.36576,             0.19527,            0.064572,             0.10464,             0.02641,           0.0086146,           0.0086146,           0.0086146
                  79,            0.068744,            0.076817,            0.022805,             0.44439,             0.37106,             0.36474,               0.195,            0.064399,             0.10487,            0.026387,           0.0085805,           0.0085805,           0.0085805
                  80,            0.067875,             0.07515,             0.02279,             0.44487,             0.37774,             0.36737,             0.19432,            0.064398,              0.1047,            0.026298,           0.0085459,           0.0085459,           0.0085459
                  81,            0.068001,             0.07522,            0.022665,             0.46894,             0.35474,             0.36273,             0.19407,            0.064374,             0.10457,            0.026423,           0.0085111,           0.0085111,           0.0085111
                  82,            0.068294,            0.074244,            0.022539,             0.44652,             0.37368,             0.36659,             0.19557,            0.064342,              0.1047,            0.026356,           0.0084759,           0.0084759,           0.0084759
                  83,            0.067859,            0.075366,            0.022425,             0.44263,              0.3769,              0.3638,             0.19458,            0.064315,             0.10441,            0.026366,           0.0084404,           0.0084404,           0.0084404
                  84,            0.067935,            0.075371,            0.022306,             0.46102,             0.37542,             0.36998,             0.19814,            0.064178,             0.10452,            0.026179,           0.0084046,           0.0084046,           0.0084046
                  85,            0.068185,            0.075814,            0.022403,             0.45971,              0.3727,             0.37016,             0.19866,            0.064223,             0.10435,            0.026211,           0.0083684,           0.0083684,           0.0083684
                  86,            0.067827,            0.075246,            0.022474,             0.40171,             0.40121,             0.36376,             0.19396,            0.064475,             0.10482,            0.026526,           0.0083319,           0.0083319,           0.0083319
                  87,            0.067894,            0.075412,            0.022396,              0.4632,             0.37462,             0.37181,             0.19983,            0.064053,             0.10445,            0.026118,           0.0082952,           0.0082952,           0.0082952
                  88,            0.067795,            0.075509,            0.022361,             0.46492,             0.37481,             0.37211,             0.19853,            0.064116,             0.10437,            0.026228,           0.0082581,           0.0082581,           0.0082581
                  89,            0.067563,            0.074352,            0.022165,             0.46154,             0.37818,             0.37471,             0.20145,            0.064033,             0.10414,            0.026206,           0.0082207,           0.0082207,           0.0082207
                  90,            0.067495,            0.074411,            0.022043,             0.45466,             0.37804,             0.37259,             0.20052,            0.064048,             0.10423,            0.026189,            0.008183,            0.008183,            0.008183
                  91,            0.067684,            0.075112,            0.022085,             0.45605,             0.38039,              0.3737,             0.20026,            0.064075,             0.10446,            0.026073,            0.008145,            0.008145,            0.008145
                  92,            0.067426,            0.074633,            0.022006,             0.46469,             0.37388,             0.37519,             0.20218,             0.06393,             0.10412,            0.025941,           0.0081068,           0.0081068,           0.0081068
                  93,            0.067351,            0.075158,            0.022002,              0.4745,              0.3742,             0.37679,             0.20355,            0.063862,             0.10404,            0.025935,           0.0080682,           0.0080682,           0.0080682
                  94,            0.067429,            0.074715,            0.022025,             0.45806,             0.38169,             0.37835,             0.20312,            0.063833,             0.10406,            0.025979,           0.0080294,           0.0080294,           0.0080294
                  95,            0.067373,            0.074999,            0.021808,             0.44762,              0.3937,             0.37866,             0.20439,            0.063801,             0.10416,            0.025859,           0.0079903,           0.0079903,           0.0079903
                  96,            0.067559,            0.075447,            0.022005,             0.46205,             0.37932,             0.37653,             0.20271,            0.063849,             0.10423,            0.026121,           0.0079509,           0.0079509,           0.0079509
                  97,            0.067239,            0.074589,            0.021801,             0.48802,             0.36962,             0.38099,             0.20488,            0.063813,             0.10413,            0.025974,           0.0079112,           0.0079112,           0.0079112
                  98,            0.067019,            0.073729,            0.021713,             0.46505,              0.3852,             0.37969,             0.20321,            0.063763,             0.10401,            0.025993,           0.0078713,           0.0078713,           0.0078713
                  99,            0.067006,            0.074232,            0.021831,             0.44962,             0.39815,             0.38258,              0.2059,            0.063699,             0.10374,            0.025857,           0.0078311,           0.0078311,           0.0078311
                 100,            0.067241,            0.074626,            0.021849,             0.46178,             0.38839,             0.38198,             0.20418,            0.063768,             0.10393,            0.025954,           0.0077907,           0.0077907,           0.0077907
