               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.076556,            0.083764,            0.028766,             0.28764,             0.27215,             0.22983,             0.11202,            0.071127,             0.11415,            0.031802,           0.0097011,           0.0097011,           0.0097011
                  37,            0.076608,            0.084632,            0.028752,             0.29859,              0.2972,             0.24128,             0.11792,             0.07098,             0.11311,            0.031354,            0.009684,            0.009684,            0.009684
                  38,            0.076407,             0.08316,            0.028493,             0.30431,             0.26606,             0.22778,             0.11154,            0.071323,             0.11358,            0.031438,           0.0096664,           0.0096664,           0.0096664
                  39,            0.075912,            0.082523,            0.028469,              0.2789,             0.31439,             0.24873,             0.12232,            0.070398,             0.11236,            0.030718,           0.0096484,           0.0096484,           0.0096484
                  40,            0.075971,            0.082542,            0.028173,             0.29825,             0.30083,             0.24986,             0.12279,            0.070529,             0.11238,            0.030712,           0.0096299,           0.0096299,           0.0096299
                  41,            0.075492,            0.083295,            0.027827,             0.30777,             0.30559,             0.25622,             0.12503,            0.070732,             0.11257,            0.030393,            0.009611,            0.009611,            0.009611
                  42,            0.075719,            0.083858,            0.027983,              0.2973,             0.31611,             0.25222,              0.1253,            0.070011,             0.11188,            0.030668,           0.0095916,           0.0095916,           0.0095916
                  43,            0.075419,            0.083586,            0.027785,             0.31984,             0.29079,             0.25389,             0.12442,            0.070898,              0.1124,            0.030477,           0.0095717,           0.0095717,           0.0095717
                  44,             0.07557,            0.083025,             0.02755,             0.33329,             0.28769,             0.25311,             0.12529,            0.070238,             0.11272,            0.030487,           0.0095514,           0.0095514,           0.0095514
                  45,            0.075287,            0.081567,            0.027668,             0.32447,              0.3051,             0.26048,             0.13043,            0.070107,             0.11159,            0.030425,           0.0095307,           0.0095307,           0.0095307
                  46,            0.075121,            0.081892,            0.027556,             0.34939,             0.29221,             0.26794,             0.13303,            0.069889,             0.11191,            0.030166,           0.0095095,           0.0095095,           0.0095095
                  47,            0.075039,            0.082171,            0.027238,             0.32572,              0.3163,             0.27234,             0.13417,            0.070198,             0.11138,            0.030017,           0.0094879,           0.0094879,           0.0094879
                  48,            0.074673,            0.081461,            0.027116,             0.33886,             0.30888,             0.27123,             0.13557,            0.069737,             0.11156,            0.030045,           0.0094659,           0.0094659,           0.0094659
                  49,            0.074321,            0.081067,            0.027138,             0.33743,             0.30844,             0.27241,             0.13677,            0.069417,             0.11196,            0.030115,           0.0094434,           0.0094434,           0.0094434
                  50,            0.074742,            0.082211,            0.026986,             0.34326,             0.30482,             0.27476,             0.13764,            0.069663,             0.11153,            0.029877,           0.0094205,           0.0094205,           0.0094205
                  51,            0.074425,            0.082468,            0.026896,             0.34909,             0.30703,             0.27369,             0.13649,             0.06957,             0.11126,             0.02989,           0.0093971,           0.0093971,           0.0093971
                  52,            0.074377,            0.082314,            0.026675,              0.3707,             0.29458,             0.27637,             0.13795,            0.069183,             0.11159,            0.029966,           0.0093733,           0.0093733,           0.0093733
                  53,            0.074537,            0.082989,            0.026694,             0.34835,             0.31473,             0.28381,             0.13971,            0.069661,             0.11096,            0.029785,           0.0093491,           0.0093491,           0.0093491
                  54,            0.073895,            0.081888,            0.026489,             0.35673,             0.30771,             0.27694,             0.14049,            0.069246,             0.11066,            0.029543,           0.0093245,           0.0093245,           0.0093245
                  55,            0.074193,            0.081804,            0.026314,             0.37629,             0.30444,             0.28854,             0.14518,            0.068876,             0.11084,            0.029533,           0.0092995,           0.0092995,           0.0092995
                  56,            0.074096,            0.082058,            0.026361,             0.37828,             0.29769,               0.285,             0.14439,            0.068903,             0.11069,            0.029361,            0.009274,            0.009274,            0.009274
                  57,            0.074004,            0.081355,            0.026302,             0.32301,             0.32967,             0.27931,             0.14245,             0.06907,              0.1117,             0.02965,           0.0092481,           0.0092481,           0.0092481
                  58,            0.073978,             0.08207,            0.026231,              0.3902,             0.29589,             0.28779,             0.14531,            0.068785,             0.11038,            0.029235,           0.0092219,           0.0092219,           0.0092219
                  59,            0.073819,            0.081178,             0.02595,             0.38063,             0.30264,             0.29038,             0.14921,             0.06865,             0.11011,            0.029501,           0.0091952,           0.0091952,           0.0091952
                  60,            0.073648,            0.081159,            0.026056,             0.35787,             0.31629,             0.28963,             0.14621,            0.068745,             0.11068,            0.029248,           0.0091681,           0.0091681,           0.0091681
                  61,            0.073688,            0.080779,            0.026063,             0.35878,             0.32083,             0.29382,             0.14861,            0.068727,             0.11005,            0.029169,           0.0091406,           0.0091406,           0.0091406
                  62,             0.07314,            0.081137,            0.026005,             0.37486,             0.31758,             0.29609,             0.15107,            0.068564,             0.11042,            0.029135,           0.0091127,           0.0091127,           0.0091127
                  63,            0.073453,            0.081604,             0.02576,             0.38879,             0.30529,             0.29796,             0.15266,            0.068378,             0.11024,            0.029062,           0.0090844,           0.0090844,           0.0090844
                  64,            0.073152,            0.080517,            0.025708,             0.35987,             0.32144,             0.29326,             0.14928,            0.068519,             0.11003,            0.028989,           0.0090557,           0.0090557,           0.0090557
                  65,            0.073493,              0.0812,            0.025628,              0.3833,             0.32699,              0.3031,             0.15507,            0.068115,             0.10982,            0.028833,           0.0090266,           0.0090266,           0.0090266
                  66,             0.07355,            0.080846,            0.025788,             0.36518,             0.32717,             0.29641,             0.15036,            0.068281,             0.10986,            0.028951,           0.0089972,           0.0089972,           0.0089972
